id,carat,cut,color,clarity,depth,table,x,y,z,price
21630,0.32,Premium,H,SI1,60.9,59.0,4.38,4.39,2.67,540
12396,1.01,Premium,I,SI2,59.6,59.0,6.55,6.51,3.89,3250
1680,0.31,Premium,G,SI2,61.5,58.0,4.34,4.35,2.67,523
20767,0.31,Ideal,G,VVS1,61.8,57.0,4.36,4.33,2.69,846
23091,1.13,Premium,H,VS2,62.2,58.0,6.66,6.64,4.14,6480
27109,0.31,Ideal,E,VVS2,61.4,55.0,4.4,4.43,2.71,752
5632,0.97,Ideal,F,SI2,62.9,56.0,6.36,6.32,3.98,3903
11029,0.71,Premium,H,SI1,61.3,59.0,5.77,5.68,3.51,2313
7738,0.3,Ideal,D,SI1,62.0,55.0,4.33,4.31,2.68,616
18860,0.43,Ideal,G,IF,62.0,55.0,4.81,4.86,3.0,1327
17513,0.33,Premium,F,VS2,61.0,60.0,4.48,4.44,2.72,854
8940,0.31,Good,H,VS2,63.8,58.0,4.31,4.29,2.74,628
9059,0.7,Ideal,H,SI2,61.6,56.0,5.7,5.73,3.52,2326
3240,0.53,Ideal,E,VS2,61.5,57.0,5.19,5.21,3.2,1760
2838,0.55,Ideal,F,VVS2,61.6,56.0,5.25,5.28,3.25,2133
8585,0.78,Very Good,F,VS1,61.5,56.0,5.94,5.89,3.64,3581
16153,1.02,Very Good,D,SI2,63.3,56.0,6.34,6.41,4.03,4838
4480,1.03,Premium,F,SI1,62.9,59.0,6.42,6.38,4.03,5816
29262,1.11,Very Good,H,SI1,62.0,57.0,6.59,6.64,4.1,5489
29654,1.03,Ideal,G,SI2,60.6,57.0,6.56,6.51,3.96,4157
7905,0.73,Ideal,D,VS2,62.1,56.0,5.75,5.79,3.59,3220
18633,0.42,Ideal,G,VS1,60.5,56.0,4.83,4.8,2.92,921
100,1.61,Premium,F,SI1,61.2,59.0,7.5,7.54,4.61,11234
14277,0.33,Ideal,H,SI1,61.2,54.0,4.46,4.49,2.74,490
8352,0.41,Ideal,G,VS2,61.9,55.0,4.8,4.76,2.95,965
18718,0.33,Premium,G,VS2,62.5,57.0,4.38,4.34,2.73,579
14588,0.4,Premium,D,VS2,61.3,58.0,4.73,4.76,2.91,984
18272,0.5,Very Good,D,SI1,63.0,54.0,5.06,5.09,3.19,1346
1898,0.5,Ideal,E,SI2,62.9,57.0,5.09,5.05,3.19,1154
16997,2.03,Premium,D,SI2,61.8,57.0,8.08,8.03,4.97,18692
25344,1.01,Ideal,E,VVS2,61.4,56.0,6.48,6.53,4.0,9745
23871,1.27,Very Good,I,SI2,61.1,58.0,6.96,7.02,4.27,5072
9664,1.01,Ideal,E,SI2,60.5,57.0,6.51,6.55,3.95,6062
7403,0.33,Ideal,G,VS2,61.9,56.0,4.43,4.4,2.74,579
27853,0.32,Premium,H,VVS2,60.6,58.0,4.36,4.4,2.65,645
3195,1.03,Good,E,SI2,64.2,59.0,6.3,6.32,4.05,3876
28959,1.02,Premium,G,VS1,59.6,62.0,6.52,6.45,3.86,6683
27933,1.52,Premium,G,SI2,62.2,59.0,7.3,7.37,4.56,9116
7640,0.4,Premium,D,SI1,59.3,60.0,4.88,4.83,2.87,897
20989,1.0,Premium,I,VS2,62.6,58.0,6.37,6.29,3.96,3328
9411,0.41,Premium,E,VS1,60.9,59.0,4.79,4.76,2.91,1153
19422,0.34,Premium,G,VS2,62.1,59.0,4.46,4.47,2.77,630
4820,2.5,Fair,H,SI2,64.6,58.0,8.56,8.34,5.4,18541
8881,0.7,Premium,D,SI1,60.4,58.0,5.75,5.72,3.46,2729
13115,0.9,Very Good,H,VS2,63.0,60.0,6.11,6.12,3.86,3903
25688,0.4,Ideal,H,VVS2,62.4,55.0,4.72,4.75,2.95,995
10109,0.42,Ideal,G,IF,61.8,56.0,4.82,4.85,2.99,1289
23117,0.67,Good,G,SI1,59.8,56.0,5.66,5.7,3.4,1877
23039,0.33,Premium,G,VVS1,61.6,59.0,4.42,4.44,2.73,868
14229,0.72,Ideal,H,VS1,61.8,56.0,5.78,5.74,3.56,2691
25573,0.53,Ideal,G,VS2,60.3,57.0,5.28,5.35,3.2,1551
5375,1.04,Ideal,G,VS2,61.8,56.0,6.5,6.55,4.03,6587
12397,1.01,Premium,E,VS2,62.5,59.0,6.37,6.41,4.0,7906
29802,0.36,Ideal,D,SI1,61.5,56.0,4.6,4.63,2.84,619
16612,0.4,Premium,D,VVS2,62.5,58.0,4.76,4.72,2.96,1155
2219,0.73,Ideal,E,VS2,62.5,57.0,5.74,5.76,3.59,2593
8334,0.36,Premium,I,VS1,61.6,59.0,4.56,4.59,2.82,729
22470,1.03,Ideal,H,SI1,61.1,56.0,6.56,6.53,3.99,5455
16679,0.55,Ideal,H,IF,61.9,56.0,5.25,5.28,3.26,1800
26544,1.0,Ideal,E,SI2,62.8,54.0,6.36,6.38,4.0,4600
15558,0.31,Very Good,G,VVS1,63.5,58.0,4.31,4.28,2.73,789
27962,0.63,Very Good,D,VVS2,61.0,57.0,5.53,5.59,3.38,3832
16207,0.4,Good,D,SI1,63.7,57.0,4.69,4.63,2.97,851
27048,0.54,Ideal,E,SI1,60.0,57.0,5.28,5.32,3.19,1364
2812,0.7,Good,I,SI1,64.2,58.0,5.52,5.57,3.57,2028
23309,0.54,Very Good,E,VS1,59.2,61.0,5.23,5.28,3.12,2045
14217,1.05,Ideal,H,SI2,61.1,57.0,6.58,6.49,4.0,3794
30546,0.41,Ideal,G,VVS2,62.5,54.0,4.79,4.76,2.99,1076
12,1.01,Good,D,SI1,63.1,56.0,6.41,6.35,4.03,5703
15061,0.31,Ideal,F,IF,62.6,56.0,4.28,4.31,2.7,886
11836,0.26,Ideal,E,SI1,62.5,57.0,4.13,4.11,2.57,551
18030,1.02,Ideal,F,VVS2,62.3,59.0,6.4,6.45,4.0,9707
20076,0.53,Very Good,H,SI1,61.8,54.0,5.21,5.27,3.24,1133
25382,0.31,Ideal,D,SI1,62.3,54.0,4.32,4.35,2.7,462
28671,1.5,Good,I,VS2,57.5,60.0,7.52,7.48,4.32,7006
28121,0.51,Premium,G,VVS2,62.8,60.0,5.08,5.11,3.2,1857
24773,0.53,Ideal,H,IF,61.4,55.0,5.22,5.24,3.21,1706
13689,1.04,Premium,D,SI2,62.3,58.0,6.46,6.42,4.01,3604
26343,1.01,Very Good,E,SI1,62.8,57.0,6.35,6.42,4.01,5226
30692,1.01,Very Good,D,SI2,63.4,56.0,6.25,6.29,3.97,4275
9573,1.5,Premium,H,SI2,60.9,59.0,7.37,7.33,4.45,7270
21129,0.3,Ideal,E,VVS2,61.3,55.0,4.33,4.36,2.66,858
17287,1.69,Very Good,J,VS1,61.8,59.0,7.69,7.61,4.73,9012
10192,0.53,Ideal,G,VS2,61.8,55.0,5.19,5.21,3.21,1426
9567,1.04,Very Good,H,SI2,59.7,59.0,6.64,6.59,3.94,4642
13406,0.72,Very Good,F,VS1,59.2,60.0,5.87,5.81,3.46,3506
27342,1.01,Premium,E,VS2,61.5,62.0,6.45,6.33,3.92,5132
24237,1.0,Very Good,G,VS2,60.6,61.0,6.34,6.4,3.86,5806
6460,0.31,Ideal,G,IF,62.0,55.0,4.35,4.37,2.7,891
20001,0.9,Premium,F,SI2,62.6,58.0,6.19,6.16,3.87,3958
552,0.32,Ideal,E,VS2,61.4,56.0,4.41,4.37,2.7,900
28035,0.31,Ideal,G,IF,61.0,56.0,4.39,4.42,2.68,992
24981,0.72,Ideal,G,SI1,61.4,55.0,5.76,5.8,3.55,2635
15998,0.41,Premium,G,VS2,62.6,58.0,4.76,4.72,2.97,1061
30569,0.9,Premium,H,VS2,60.0,59.0,6.29,6.25,3.75,3620
21619,0.3,Very Good,G,VVS1,62.4,54.0,4.31,4.34,2.7,819
4112,1.06,Ideal,F,VS2,61.9,57.0,6.52,6.55,4.04,7768
485,0.7,Good,I,VS1,63.7,57.0,5.57,5.51,3.53,2184
21313,0.53,Ideal,F,VS2,62.1,56.0,5.2,5.23,3.23,1625
23930,1.22,Premium,J,VS1,60.8,59.0,6.93,6.87,4.19,5618
12919,0.54,Good,E,SI1,63.7,55.0,5.21,5.16,3.3,1438
10235,0.33,Ideal,G,VVS2,62.3,56.0,4.41,4.42,2.75,965
14320,0.7,Ideal,I,VS2,61.4,56.0,5.72,5.74,3.51,2170
5251,0.51,Ideal,H,VS2,62.2,54.0,5.12,5.08,3.17,1393
24499,0.7,Ideal,H,VVS1,62.2,58.0,5.65,5.69,3.53,3371
8395,0.71,Very Good,F,SI2,62.3,57.0,5.73,5.76,3.57,2136
28713,0.72,Premium,D,SI2,62.2,60.0,5.74,5.71,3.57,2652
26054,1.1,Ideal,G,VS1,61.8,55.0,6.62,6.65,4.11,7230
7323,0.71,Very Good,I,VS1,63.0,56.0,5.64,5.71,3.58,2202
22185,0.31,Ideal,E,VS2,61.4,56.0,4.33,4.36,2.67,642
7734,1.0,Very Good,F,VVS2,60.0,61.0,6.46,6.43,3.88,7602
15737,0.31,Premium,E,SI1,61.6,56.0,4.36,4.33,2.68,698
21665,1.08,Ideal,H,SI1,61.5,56.0,6.59,6.63,4.05,5889
3272,0.72,Ideal,H,VS2,62.8,57.0,5.72,5.74,3.6,2338
5951,0.91,Premium,G,SI2,62.6,59.0,6.24,6.21,3.9,3681
22881,1.69,Premium,J,VVS2,59.8,59.0,7.79,7.74,4.64,12369
24160,1.12,Ideal,H,SI1,61.8,56.0,6.67,6.65,4.11,5281
27773,0.51,Ideal,F,VS2,61.7,56.0,5.16,5.18,3.19,1436
20011,2.01,Premium,G,SI2,61.9,59.0,8.02,8.06,4.97,15064
8058,2.02,Premium,J,VS2,60.8,59.0,8.15,8.22,4.99,16565
18356,0.32,Ideal,F,VVS2,61.7,55.0,4.39,4.43,2.72,778
28066,0.54,Premium,D,VS2,61.0,57.0,5.26,5.22,3.19,1882
29835,0.52,Ideal,F,VS2,60.4,55.4,5.27,5.23,3.17,1620
9198,0.7,Ideal,F,SI1,61.5,55.0,5.71,5.74,3.52,2491
3304,0.9,Fair,I,VS1,65.7,57.0,5.89,5.92,3.86,2631
5040,0.46,Ideal,E,VS2,61.3,56.0,5.01,5.03,3.08,1286
26017,2.01,Ideal,G,SI1,61.7,56.0,8.13,8.1,5.01,18276
14005,0.43,Very Good,F,SI2,61.8,58.0,4.81,4.88,2.99,716
25743,0.41,Ideal,F,VS2,60.1,57.0,4.86,4.81,2.91,1107
7221,0.25,Ideal,G,VVS2,62.9,54.0,4.01,4.05,2.53,525
25800,0.39,Premium,E,SI1,60.9,60.0,4.75,4.7,2.88,884
15225,0.53,Ideal,G,VS1,61.8,55.0,5.22,5.25,3.24,1736
28217,0.5,Fair,J,VVS1,65.5,58.0,4.91,4.95,3.25,863
2118,0.26,Ideal,G,VVS1,61.7,55.0,4.1,4.14,2.54,554
16703,0.41,Ideal,F,VS1,61.3,57.0,4.77,4.82,2.94,716
19439,0.28,Ideal,G,VVS2,61.8,55.0,4.22,4.26,2.62,525
10267,1.58,Ideal,H,SI1,61.7,55.0,7.52,7.49,4.64,9786
31365,0.4,Premium,H,VVS1,61.6,58.0,4.72,4.75,2.92,967
7847,1.0,Premium,D,VS1,62.4,58.0,6.3,6.25,3.92,7797
25196,2.06,Premium,I,SI2,61.4,60.0,8.22,8.16,5.02,15110
24386,0.9,Very Good,F,SI1,62.4,58.0,6.15,6.19,3.84,4192
266,1.02,Ideal,E,SI2,61.8,54.0,6.49,6.43,3.99,3674
2110,1.5,Premium,G,VS2,61.7,58.0,7.35,7.3,4.52,11189
29179,0.31,Ideal,G,VS1,60.5,57.0,4.35,4.39,2.64,625
17027,0.7,Ideal,H,SI1,63.0,55.0,5.66,5.72,3.58,2369
25746,0.55,Ideal,F,VS2,62.1,57.0,5.24,5.26,3.28,1563
25437,1.02,Ideal,E,SI2,62.6,57.0,6.41,6.43,4.02,4764
6129,0.34,Ideal,H,VS2,61.5,56.0,4.5,4.53,2.77,539
11839,0.7,Premium,G,SI2,62.3,60.0,5.71,5.68,3.53,2144
26784,1.01,Very Good,H,SI2,62.9,60.0,6.32,6.37,3.99,4455
175,0.31,Ideal,F,IF,60.9,56.0,4.43,4.45,2.7,901
3223,1.01,Premium,E,SI2,58.7,61.0,6.55,6.48,3.84,4071
27101,0.31,Premium,G,VS2,62.2,58.0,4.37,4.38,2.72,544
18455,2.07,Premium,J,SI2,62.2,60.0,8.19,8.1,5.05,12267
11880,1.01,Ideal,G,SI2,62.0,57.0,6.4,6.45,3.98,3864
7687,0.36,Ideal,F,VVS2,61.2,56.0,4.61,4.57,2.82,897
3557,1.02,Ideal,E,SI2,62.6,56.0,6.43,6.47,4.03,4538
19297,0.56,Premium,G,VS1,61.1,59.0,5.28,5.33,3.25,1806
27181,1.04,Ideal,H,SI1,61.8,57.0,6.47,6.51,4.01,4912
15149,1.01,Ideal,H,SI2,60.7,55.0,6.52,6.49,3.95,3413
31569,0.32,Ideal,F,VVS2,62.2,55.0,4.38,4.41,2.73,917
16669,0.31,Premium,F,VS2,60.4,61.0,4.41,4.38,2.66,749
5797,1.7,Ideal,G,VS1,61.4,55.0,7.72,7.67,4.71,15847
14301,0.9,Very Good,H,SI1,59.8,59.0,6.21,6.26,3.72,3417
11318,0.33,Very Good,G,IF,63.0,56.0,4.44,4.41,2.78,1081
18249,0.7,Very Good,H,SI1,61.5,58.0,5.69,5.71,3.5,2296
27168,0.3,Ideal,H,VS2,61.4,56.0,4.3,4.34,2.66,491
16480,1.01,Very Good,G,VS1,63.1,57.0,6.38,6.35,4.02,6246
23438,1.51,Ideal,J,SI1,61.7,55.0,7.34,7.37,4.54,6818
30430,2.05,Premium,G,SI2,61.8,57.0,8.14,8.1,5.02,13233
1161,1.05,Ideal,E,SI1,62.8,57.0,6.47,6.52,4.07,6098
8878,1.01,Very Good,H,SI1,62.8,59.0,6.39,6.43,4.03,4709
29586,1.01,Ideal,D,SI2,61.9,57.0,6.47,6.43,3.98,7139
7736,1.0,Good,G,SI1,59.0,63.0,6.48,6.42,3.8,4428
13522,0.32,Very Good,H,VS1,62.8,58.0,4.35,4.38,2.74,596
9835,1.02,Very Good,E,VS1,63.3,58.0,6.38,6.35,4.03,6622
10274,0.5,Ideal,D,VS1,60.3,56.0,5.21,5.17,3.13,1810
23851,0.3,Ideal,E,SI2,61.9,58.0,4.28,4.31,2.66,422
14866,0.41,Premium,J,VVS1,62.9,59.0,4.75,4.68,2.97,994
22810,0.7,Very Good,E,VS2,61.4,60.0,5.73,5.76,3.53,2776
13497,0.32,Ideal,G,SI1,61.6,57.0,4.43,4.39,2.72,477
18375,0.77,Premium,E,SI1,62.9,58.0,5.86,5.82,3.67,3063
17517,0.33,Ideal,E,VS2,61.8,55.0,4.48,4.44,2.75,928
26829,1.0,Very Good,D,SI2,61.7,61.0,6.34,6.37,3.92,4312
12369,1.01,Very Good,E,SI1,63.2,60.0,6.38,6.35,4.02,5091
16308,1.0,Premium,E,SI2,61.3,58.0,6.37,6.32,3.9,3520
28263,1.2,Premium,G,SI1,62.4,58.0,6.84,6.77,4.25,6399
6632,0.32,Premium,G,VS2,63.0,59.0,4.37,4.33,2.75,720
30529,0.38,Very Good,G,VS1,62.8,55.0,4.61,4.64,2.91,722
270,2.1,Premium,G,SI2,61.5,61.0,8.27,8.21,5.05,17027
15951,0.39,Ideal,F,VS2,62.0,56.0,4.71,4.69,2.91,746
21287,0.34,Premium,D,VS2,61.6,59.0,4.5,4.54,2.79,1033
17947,1.5,Premium,H,SI2,60.9,59.0,7.38,7.41,4.5,8498
21932,1.07,Ideal,G,VS2,62.1,57.0,6.55,6.54,4.06,6686
19409,1.52,Ideal,I,IF,61.0,55.0,7.41,7.45,4.54,12581
12054,0.71,Premium,E,VS1,62.0,59.0,5.72,5.66,3.53,2877
4655,0.43,Ideal,D,VS2,62.2,55.0,4.84,4.88,3.02,1129
12993,0.4,Ideal,G,VS1,60.8,57.0,4.8,4.75,2.91,984
23124,0.34,Ideal,H,VS2,62.2,56.0,4.46,4.5,2.79,537
15100,0.31,Ideal,G,IF,62.3,55.0,4.33,4.3,2.69,871
17357,1.13,Very Good,I,VS1,63.2,56.0,6.65,6.62,4.18,5544
19088,0.31,Ideal,G,VS2,61.6,56.0,4.36,4.33,2.68,698
20818,1.21,Very Good,G,VVS2,62.0,58.0,6.88,6.84,4.26,10711
18544,0.9,Premium,G,SI1,61.0,60.0,6.21,6.17,3.78,4071
29108,1.53,Premium,I,VS2,62.6,59.0,7.28,7.31,4.56,10013
31211,1.5,Good,I,SI2,60.8,62.0,7.32,7.38,4.46,9069
13771,0.7,Ideal,I,VVS2,61.8,57.0,5.66,5.68,3.51,2155
17343,1.22,Ideal,I,SI2,61.8,56.0,6.83,6.87,4.23,4830
20174,0.44,Very Good,D,SI1,63.8,56.0,4.82,4.79,3.05,772
21559,0.72,Ideal,F,VS2,61.5,56.0,5.77,5.8,3.56,2717
24839,1.51,Premium,H,VS2,61.5,58.0,7.39,7.33,4.52,10685
30763,1.01,Good,H,SI1,65.5,58.0,6.19,6.25,4.06,4082
25388,0.3,Ideal,H,VS2,61.5,57.0,4.32,4.34,2.66,473
2209,0.37,Ideal,E,VS1,61.1,55.0,4.68,4.63,2.85,999
30024,0.41,Premium,D,VS1,62.0,58.0,4.76,4.73,2.94,1138
18019,0.78,Very Good,I,VS2,61.8,55.0,5.89,5.92,3.66,2553
26290,0.7,Very Good,E,VS2,62.5,54.8,5.66,5.73,3.56,2593
26999,1.09,Ideal,H,SI2,62.2,57.0,6.54,6.51,4.06,4514
26549,0.43,Ideal,E,VS2,61.9,57.0,4.88,4.83,3.01,1048
2826,0.3,Ideal,D,SI1,62.6,57.0,4.29,4.31,2.7,524
30599,0.33,Ideal,G,VVS1,62.3,55.0,4.44,4.47,2.77,868
30198,0.4,Ideal,D,SI1,61.9,57.0,4.76,4.75,2.94,810
14031,0.5,Very Good,I,VS2,62.9,58.0,5.13,5.06,3.2,1181
21673,0.7,Very Good,F,SI1,61.6,61.0,5.71,5.75,3.53,2230
17521,1.51,Very Good,I,VS2,61.6,59.0,7.32,7.41,4.54,9681
6161,1.01,Premium,D,SI1,59.9,59.0,6.57,6.55,3.93,5817
28893,0.39,Premium,H,SI1,59.5,62.0,4.66,4.72,2.79,616
3935,0.3,Premium,H,VS1,61.7,59.0,4.26,4.29,2.64,675
28547,1.51,Premium,I,SI1,62.2,60.0,7.36,7.33,4.57,7943
1469,0.33,Premium,E,SI1,61.7,59.0,4.44,4.42,2.73,682
28930,0.4,Ideal,I,VVS2,62.2,57.0,4.71,4.74,2.94,751
15915,0.33,Ideal,G,VVS2,61.9,55.0,4.47,4.5,2.78,878
29625,0.7,Fair,H,SI1,66.2,61.0,5.54,5.49,3.63,1944
29420,0.3,Ideal,F,VS2,61.5,57.0,4.34,4.36,2.68,604
14532,0.9,Premium,G,SI2,62.6,59.0,6.14,6.15,3.85,3014
7984,0.51,Ideal,F,IF,62.0,57.0,5.1,5.13,3.17,2211
2566,0.72,Ideal,G,SI1,62.5,57.0,5.73,5.76,3.59,2368
8876,0.78,Ideal,F,SI1,61.1,56.0,5.95,5.98,3.64,2629
19953,0.75,Ideal,H,SI2,61.7,57.0,5.81,5.85,3.6,2548
27136,1.2,Ideal,E,VS1,62.5,59.0,6.79,6.71,4.21,10285
19289,1.12,Ideal,G,SI1,62.3,55.0,6.66,6.69,4.16,6284
21575,1.15,Very Good,H,SI2,62.6,59.0,6.72,6.69,4.21,4785
14446,0.7,Ideal,H,VS1,61.9,56.0,5.71,5.74,3.54,2919
15244,0.32,Ideal,G,VVS2,61.6,54.0,4.43,4.46,2.73,855
4883,0.74,Very Good,I,VVS1,62.4,57.0,5.78,5.83,3.62,3006
17173,2.02,Ideal,I,SI1,61.1,56.0,8.14,8.11,4.97,14211
21435,1.0,Ideal,G,VS1,61.6,56.0,6.43,6.41,3.96,6012
13419,1.0,Good,E,VS2,59.1,58.0,6.42,6.4,3.76,6248
1191,1.27,Premium,H,SI2,61.5,60.0,6.95,6.88,4.26,4732
29554,1.01,Premium,H,SI1,60.7,59.0,6.52,6.56,3.97,4836
22617,1.01,Very Good,G,VS1,63.8,58.0,6.35,6.3,4.03,6073
28983,1.57,Ideal,H,SI1,62.4,56.0,7.5,7.43,4.64,11209
14686,1.3,Ideal,F,SI1,63.0,56.0,7.0,6.94,4.38,7937
30459,0.41,Ideal,D,VS2,62.8,57.0,4.75,4.72,2.97,1007
21241,0.9,Very Good,F,SI1,62.9,58.0,6.06,6.09,3.83,3968
31495,1.01,Good,E,VS2,63.1,59.0,6.34,6.38,4.02,6727
17248,2.02,Very Good,H,VS2,62.6,55.0,8.08,8.03,5.05,18107
568,0.7,Good,I,SI1,63.0,58.0,5.66,5.69,3.56,2034
3943,0.33,Ideal,G,SI2,61.6,57.0,4.45,4.48,2.75,463
6706,0.91,Very Good,G,SI1,60.5,56.0,6.32,6.37,3.84,4172
2963,1.61,Very Good,I,VS2,60.7,58.0,7.61,7.65,4.62,9633
12850,0.54,Ideal,G,SI1,61.6,56.0,5.23,5.27,3.23,1353
22077,1.55,Premium,G,VS2,60.5,60.0,7.52,7.47,4.53,14277
31456,0.71,Ideal,G,VS1,61.8,57.0,5.68,5.71,3.52,2839
31347,0.31,Ideal,D,SI1,61.8,54.0,4.36,4.41,2.71,571
11924,0.32,Ideal,E,VVS1,61.7,57.0,4.44,4.41,2.73,988
19223,1.07,Ideal,F,VS1,61.5,55.0,6.59,6.62,4.06,8886
3494,1.02,Very Good,G,VS1,63.0,57.0,6.34,6.41,4.02,6377
16782,0.32,Ideal,E,SI1,61.9,57.0,4.44,4.46,2.75,720
16379,1.12,Very Good,I,SI1,60.9,61.0,6.69,6.74,4.1,5037
20570,2.01,Good,E,SI2,63.6,60.0,7.86,7.96,5.02,12787
19710,1.01,Very Good,D,SI2,61.7,57.0,6.41,6.47,3.98,4969
11336,0.57,Premium,E,SI2,62.5,59.0,5.28,5.33,3.31,1227
11277,0.71,Ideal,G,SI1,61.1,56.0,5.77,5.79,3.53,2649
11530,0.3,Ideal,G,VVS2,62.1,57.0,4.26,4.3,2.66,665
12366,1.01,Premium,E,SI2,62.2,60.0,6.37,6.32,3.94,4067
6112,0.56,Ideal,E,VS2,62.0,57.0,5.34,5.26,3.28,1793
1176,0.3,Ideal,H,SI1,62.5,57.0,4.26,4.29,2.67,399
28180,0.34,Premium,D,VS2,62.6,58.0,4.48,4.45,2.8,1010
17575,0.71,Very Good,E,SI1,63.0,58.0,5.7,5.66,3.58,2346
16490,0.42,Ideal,H,VS2,61.8,55.0,4.8,4.83,2.98,807
18467,2.07,Premium,J,VS2,61.5,58.0,8.22,8.17,5.04,13827
2883,0.73,Ideal,E,VS2,61.6,56.0,5.8,5.83,3.58,2720
20080,0.72,Ideal,F,SI1,62.6,56.0,5.72,5.75,3.58,2382
336,0.4,Ideal,F,SI2,62.0,54.0,4.77,4.73,2.95,694
27068,1.19,Ideal,G,VS1,62.2,57.0,6.78,6.8,4.22,8058
20136,0.56,Very Good,E,VS2,63.6,57.0,5.24,5.21,3.32,2441
15797,0.55,Ideal,G,VS2,60.7,57.0,5.29,5.31,3.22,1625
22323,0.34,Premium,I,VS1,62.1,59.0,4.5,4.52,2.8,537
877,1.0,Ideal,G,SI1,61.9,57.0,6.43,6.46,3.99,5248
29722,0.3,Premium,D,VS2,61.4,58.0,4.26,4.22,2.61,911
28780,1.0,Fair,D,SI2,64.6,58.0,6.2,6.12,4.0,3971
20683,0.7,Very Good,E,SI1,62.7,60.0,5.62,5.68,3.54,2705
12913,1.26,Premium,I,VS2,62.5,59.0,6.97,6.89,4.31,6773
23269,0.3,Ideal,H,VVS1,62.1,57.0,4.28,4.31,2.67,665
16268,0.31,Ideal,E,VS1,61.9,56.0,4.32,4.35,2.68,627
16728,0.3,Very Good,D,SI1,62.9,58.0,4.22,4.27,2.67,552
20228,0.62,Ideal,D,SI1,60.6,57.0,5.55,5.51,3.34,1720
21285,0.57,Ideal,G,VS2,61.2,57.0,5.35,5.32,3.27,1668
2367,0.51,Ideal,E,SI1,60.9,57.0,5.16,5.22,3.16,1325
26527,1.05,Ideal,I,VS2,62.2,57.0,6.51,6.56,4.06,5093
8686,1.0,Premium,G,SI2,59.4,58.0,6.53,6.41,3.86,4472
2513,0.7,Ideal,F,SI2,62.9,56.0,5.62,5.66,3.55,2297
9200,1.07,Ideal,H,SI1,62.2,57.0,6.52,6.59,4.07,4801
1991,1.54,Premium,E,SI1,61.1,58.0,7.45,7.44,4.54,12851
27881,0.39,Ideal,F,SI1,61.0,55.0,4.68,4.71,2.87,921
9535,1.01,Ideal,H,VS1,62.6,57.0,6.37,6.43,4.01,6229
5917,1.5,Premium,F,VS2,60.4,58.0,7.4,7.36,4.46,14199
5498,1.03,Ideal,F,SI2,60.5,59.0,6.55,6.58,3.97,4969
10255,0.72,Very Good,I,SI2,61.6,59.0,5.72,5.74,3.53,2390
18031,1.05,Ideal,G,VS2,61.2,57.0,6.53,6.57,4.0,6468
3259,0.43,Ideal,D,SI1,61.8,55.0,4.85,4.87,3.0,774
517,0.72,Ideal,I,VS2,61.1,56.0,5.78,5.83,3.53,2083
6395,0.56,Ideal,E,VS1,61.5,57.0,5.28,5.33,3.26,1975
21234,1.0,Premium,F,SI1,61.2,58.0,6.45,6.42,3.94,4932
12876,1.29,Premium,J,SI2,59.6,60.0,7.03,6.99,4.18,4543
28258,1.02,Ideal,D,SI1,60.8,57.0,6.52,6.55,3.98,6466
14845,1.7,Premium,E,SI1,63.0,56.0,7.62,7.51,4.76,14148
10647,1.21,Premium,G,VS1,60.1,59.0,6.98,6.89,4.18,8176
15597,0.51,Very Good,G,VS2,63.1,58.0,5.14,5.12,3.24,1438
30694,0.31,Ideal,D,VS1,60.8,57.0,4.39,4.41,2.67,761
6087,0.55,Very Good,F,VS2,62.9,57.0,5.19,5.21,3.27,1555
22781,2.01,Ideal,G,SI2,60.9,57.0,8.14,8.08,4.94,15983
17373,0.31,Ideal,I,SI1,62.2,57.0,4.34,4.36,2.71,434
10457,0.31,Good,H,VS2,63.7,55.0,4.32,4.35,2.76,489
2594,0.82,Ideal,F,SI2,61.4,56.0,5.96,5.98,3.67,2469
25321,0.86,Very Good,G,SI2,59.6,57.0,6.2,6.24,3.73,2725
933,1.01,Premium,F,I1,61.1,57.0,6.43,6.37,3.92,3609
24614,0.68,Ideal,D,VS2,61.3,55.0,5.73,5.68,3.5,2706
8536,0.32,Premium,E,SI1,62.5,57.0,4.36,4.38,2.73,720
10730,1.08,Ideal,G,VS2,59.6,56.0,6.71,6.76,4.03,7179
29902,1.13,Good,I,SI1,63.3,58.0,6.6,6.65,4.19,4460
20771,0.9,Very Good,G,SI2,63.2,58.0,6.07,6.13,3.85,3531
15643,1.02,Good,G,SI1,63.1,63.0,6.3,6.38,4.0,4704
21166,0.31,Very Good,I,VS1,60.0,60.0,4.4,4.43,2.65,435
21708,0.93,Very Good,F,SI1,59.3,54.0,6.34,6.43,3.77,4054
4939,0.59,Ideal,E,VS2,62.1,54.0,5.37,5.4,3.34,1822
19870,0.53,Very Good,F,SI2,61.2,57.0,5.23,5.24,3.2,1142
14712,0.41,Ideal,G,VS2,62.1,55.0,4.77,4.79,2.97,1061
18465,1.14,Premium,F,VS1,62.6,58.0,6.65,6.7,4.18,8517
15241,0.38,Good,E,SI2,62.8,55.0,4.58,4.61,2.88,500
18150,0.7,Very Good,G,VS2,63.8,58.0,5.63,5.68,3.61,2338
4858,2.01,Premium,G,SI1,61.7,58.0,8.09,7.98,4.98,14224
10253,1.03,Ideal,F,VS2,60.6,58.0,6.55,6.53,3.96,6535
18471,0.3,Ideal,D,VS2,62.2,56.0,4.31,4.29,2.67,911
14690,0.6,Premium,E,VS1,59.1,59.0,5.54,5.49,3.27,2323
